unknown;n;negative;1.0;redundancy;11
unknown;n;neutral;1.0;film;101
unknown;v;negative;1.0;hurt;38
unknown;v;positive;1.0;assume;41
unknown;n;negative;1.0;lock;15
unknown;a;neutral;1.0;ancient;50
unknown;n;positive;1.0;respect;49
unknown;n;positive;1.0;interest;272
unknown;n;negative;1.0;mistake;37
unknown;n;neutral;1.0;stage;162
unknown;v;neutral;1.0;begin;75
unknown;a;positive;1.0;satisfactory;22
unknown;n;neutral;1.0;look;110
unknown;v;neutral;1.0;refer;38
unknown;a;neutral;1.0;complete;94
unknown;n;negative;1.0;killer;14
unknown;v;positive;1.0;introduce;35
unknown;v;positive;1.0;prefer;37
unknown;a;negative;1.0;vulnerable;25
unknown;v;positive;1.0;add;82
unknown;v;neutral;1.0;call;135
unknown;n;neutral;1.0;board;134
unknown;n;neutral;1.0;army;114
unknown;n;positive;1.0;completion;25
unknown;n;positive;1.0;leadership;48
unknown;n;neutral;1.0;office;257
unknown;n;negative;1.0;rejection;15
unknown;a;positive;1.0;favourite;33
unknown;a;neutral;1.0;casual;18
unknown;n;negative;1.0;mess;20
unknown;v;neutral;1.0;acquire;20
unknown;v;neutral;1.0;take;715
unknown;a;positive;1.0;unique;43
unknown;v;neutral;1.0;indicate;41
unknown;a;neutral;1.0;average;62
unknown;v;positive;1.0;commit;14
unknown;n;negative;1.0;crime;72
unknown;v;neutral;1.0;illustrate;16
unknown;a;positive;1.0;healthy;36
unknown;n;negative;1.0;waste;53
unknown;n;neutral;1.0;point;369
unknown;n;neutral;1.0;west;127
unknown;v;negative;1.0;exceed;10
unknown;v;neutral;1.0;detect;13
unknown;v;neutral;1.0;stand;92
unknown;a;neutral;1.0;round;28
unknown;n;positive;1.0;conservation;25
unknown;v;neutral;1.0;guide;12
unknown;v;neutral;1.0;go;881
unknown;n;positive;1.0;peace;89
unknown;a;negative;1.0;complex;72
unknown;n;negative;1.0;kick;13
unknown;n;neutral;1.0;family;345
unknown;n;negative;1.0;hatred;11
unknown;v;positive;1.0;play;149
unknown;a;negative;1.0;wild;51
unknown;v;neutral;1.0;organise;13
unknown;a;negative;1.0;mad;31
unknown;a;positive;1.0;full;281
unknown;v;neutral;1.0;report;29
unknown;v;neutral;1.0;place;43
unknown;a;positive;1.0;subtle;18
unknown;v;negative;1.0;restrict;11
unknown;v;neutral;1.0;sit;86
unknown;v;neutral;1.0;account;24
unknown;v;positive;1.0;manage;41
unknown;n;neutral;1.0;issue;148
unknown;n;positive;1.0;help;107
unknown;v;positive;1.0;succeed;21
unknown;v;positive;1.0;maintain;54
unknown;a;neutral;1.0;partial;18
unknown;n;neutral;1.0;police;278
unknown;v;neutral;1.0;say;679
unknown;a;neutral;1.0;marginal;22
unknown;n;neutral;1.0;subject;179
unknown;v;negative;1.0;interfere;11
unknown;n;negative;1.0;breakdown;15
unknown;v;positive;1.0;save;67
unknown;a;negative;1.0;afraid;60
unknown;n;neutral;1.0;gall;10
unknown;n;negative;1.0;bomb;27
unknown;n;positive;1.0;integration;24
unknown;v;neutral;1.0;consult;12
unknown;v;neutral;1.0;propose;14
unknown;v;positive;1.0;follow;94
unknown;n;neutral;1.0;contract;114
unknown;a;neutral;1.0;legal;131
unknown;n;neutral;1.0;material;131
unknown;v;positive;1.0;create;82
unknown;v;neutral;1.0;communicate;15
unknown;v;neutral;1.0;see;1186
unknown;n;neutral;1.0;hand;344
unknown;v;neutral;1.0;sign;25
unknown;n;positive;1.0;treatment;122
unknown;n;positive;1.0;profits;58
unknown;n;neutral;1.0;space;125
unknown;v;neutral;1.0;move;136
unknown;v;negative;1.0;bore;12
unknown;a;neutral;1.0;elderly;50
unknown;n;neutral;1.0;idea;217
unknown;v;positive;1.0;achieve;68
unknown;v;positive;1.0;recommend;18
unknown;v;negative;1.0;blame;23
unknown;a;negative;1.0;sick;44
unknown;v;neutral;1.0;differ;18
unknown;v;negative;1.0;burn;12
unknown;a;positive;1.0;new;1145
unknown;v;positive;1.0;extend;31
unknown;v;neutral;1.0;answer;52
unknown;n;positive;1.0;progress;76
unknown;a;negative;1.0;ridiculous;19
unknown;n;neutral;1.0;role;182
unknown;v;neutral;1.0;divide;12
unknown;n;negative;1.0;explosion;17
unknown;v;negative;1.0;shut;47
unknown;v;neutral;1.0;include;152
unknown;a;neutral;1.0;pink;30
unknown;a;neutral;1.0;slight;30
unknown;a;positive;1.0;best;266
unknown;a;negative;1.0;dirty;26
unknown;n;negative;1.0;confusion;29
unknown;a;negative;1.0;sorry;114
unknown;v;negative;1.0;miss;35
unknown;a;negative;1.0;bloody;52
unknown;n;positive;1.0;discovery;28
unknown;a;negative;1.0;complicated;29
unknown;a;positive;1.0;proud;32
unknown;a;neutral;1.0;current;133
unknown;n;neutral;1.0;hands;188
unknown;v;positive;1.0;clear;24
unknown;a;positive;1.0;whole;216
unknown;a;positive;1.0;sensible;28
unknown;a;neutral;1.0;spare;19
unknown;n;negative;1.0;jail;11
unknown;a;positive;1.0;delighted;26
unknown;v;neutral;1.0;demonstrate;24
unknown;a;neutral;1.0;broad;49
unknown;n;positive;1.0;investment;109
unknown;n;negative;1.0;contrast;62
unknown;a;positive;1.0;smooth;28
unknown;a;positive;1.0;clever;24
unknown;a;neutral;1.0;thick;46
unknown;a;negative;1.0;guilty;42
unknown;v;positive;1.0;permit;14
unknown;v;positive;1.0;attempt;26
unknown;v;neutral;1.0;think;916
unknown;n;positive;1.0;practice;171
unknown;v;neutral;1.0;respond;35
unknown;v;neutral;1.0;collect;28
unknown;a;negative;1.0;limited;64
unknown;n;negative;1.0;crisis;59
unknown;n;neutral;1.0;morning;211
unknown;v;neutral;1.0;comment;19
unknown;n;negative;1.0;failure;78
unknown;v;neutral;1.0;try;202
unknown;a;positive;1.0;ideal;47
unknown;v;neutral;1.0;hear;137
unknown;a;negative;1.0;tired;40
