unknown;n;positive;1.0;felicitación;1
unknown;a;negative;1.0;inconsciente;1
unknown;n;neutral;1.0;soporte;1
unknown;n;neutral;1.0;proceso_matemático;1
unknown;v;positive;1.0;manifestar;1
unknown;a;neutral;1.0;endurecido;1
unknown;v;negative;1.0;chorrear;1
unknown;n;neutral;1.0;solvente;1
unknown;v;neutral;1.0;continuar;1
unknown;v;negative;1.0;estropear;1
unknown;a;neutral;1.0;ciego;1
unknown;n;positive;1.0;tranquilidad;1
unknown;v;neutral;1.0;interrumpir;1
unknown;n;neutral;1.0;ámbito;1
unknown;v;negative;1.0;aguijonear;1
unknown;a;positive;1.0;económico;1
unknown;n;negative;1.0;descenso;1
unknown;n;neutral;1.0;diario;1
unknown;v;positive;1.0;sacudirse_algo;1
unknown;v;neutral;1.0;repartir;1
unknown;v;positive;1.0;ofrecer;1
unknown;v;neutral;1.0;empezar;1
unknown;n;neutral;1.0;seguro;1
unknown;n;neutral;1.0;recurso;1
unknown;n;neutral;1.0;disciplina;1
unknown;a;negative;1.0;imitativo;1
unknown;n;neutral;1.0;modificación;1
unknown;a;neutral;1.0;contradictorio;1
unknown;a;positive;1.0;completo;1
unknown;a;neutral;1.0;denso;1
unknown;v;neutral;1.0;referir;1
unknown;a;neutral;1.0;nacional;1
unknown;n;neutral;1.0;obra;1
unknown;a;positive;1.0;fiel;1
unknown;adv;neutral;1.0;temporal;1
unknown;n;neutral;1.0;capa;1
unknown;v;neutral;1.0;incitar;1
unknown;v;negative;1.0;aplastar;1
unknown;n;neutral;1.0;adolescente;1
unknown;v;neutral;1.0;salmodiar;1
unknown;a;positve;1.0;llano;1
unknown;v;positive;1.0;favorecer;1
unknown;v;negative;1.0;dejar_caer;1
unknown;v;positive;1.0;soplar;1
unknown;v;neutral;1.0;ganar;1
unknown;adv;neutral;1.0;sin_defensa;1
unknown;a;negative;1.0;infeliz;1
unknown;v;negative;1.0;fallar;1
unknown;n;neutral;1.0;corrida;1
unknown;n;neutral;1.0;bajo;1
unknown;v;neutral;1.0;sostener;1
unknown;a;positive;1.0;hermoso;1
unknown;n;neutral;1.0;lenguaje;1
unknown;n;negative;1.0;disminución;1
unknown;v;negative;1.0;encubrir;1
unknown;adv;positive;1.0;justamente;1
unknown;v;neutral;1.0;subir;1
unknown;v;negative;1.0;calificar;1
unknown;adv;positive;1.0;ampliamente;1
unknown;a;negative;1.0;lejano;1
unknown;a;neutral;1.0;invidente;1
unknown;v;neutral;1.0;forjar;1
unknown;a;positive;1.0;sumo;1
unknown;n;neutral;1.0;heroína;1
unknown;n;negative;1.0;interferencia;1
unknown;n;neutral;1.0;marca_de_estilo;1
unknown;n;neutral;1.0;administración;1
unknown;a;neutral;1.0;anormal;1
unknown;n;neutral;1.0;unificación;1
unknown;v;neutral;1.0;hablar;1
unknown;n;negative;1.0;estafa;1
unknown;a;positive;1.0;luminoso;1
unknown;adv;neutral;1.0;de_cabeza;1
unknown;v;neutral;1.0;manar_a_borbotones;1
unknown;n;positive;1.0;expresión;1
unknown;n;neutral;1.0;respuesta;1
unknown;v;neutral;1.0;mantener;1
unknown;n;neutral;1.0;inapelabilidad;1
unknown;v;negative;1.0;destruir;1
unknown;n;neutral;1.0;dedo_del_pie;1
unknown;n;negative;1.0;maldad;1
unknown;v;negative;1.0;afanar;1
unknown;n;neutral;1.0;radicación;1
unknown;v;neutral;1.0;revolver;1
unknown;a;negative;1.0;diminuto;1
unknown;v;negative;1.0;enervar;1
unknown;n;neutral;1.0;pie;1
unknown;a;positive;1.0;elegante;1
unknown;a;neutral;1.0;obvio;1
unknown;n;neutral;1.0;delicadeza;1
unknown;a;positive;1.0;capital;1
unknown;v;neutral;1.0;acelerar;1
unknown;n;neutral;1.0;tipo;1
unknown;n;neutral;1.0;espacio;1
unknown;n;positive;1.0;golpe_de_efecto;1
unknown;a;negative;1.0;miserable;1
unknown;v;neutral;1.0;transferir;1
unknown;v;positive;1.0;alejar;1
unknown;a;positive;1.0;sensato;1
unknown;a;negative;1.0;impreciso;1
unknown;a;positive;1.0;central;1
unknown;v;negative;1.0;sacudir;1
unknown;a;neutral;1.0;diferente;1
unknown;a;neutral;1.0;humano;1
unknown;v;positive;1.0;evidenciar;1
unknown;adv;neutral;1.0;immediatamente;1
unknown;n;neutral;1.0;patrón;1
unknown;n;neutral;1.0;cúmulo;1
unknown;adv;positive;1.0;con_bastante_seguridad;1
unknown;v;neutral;1.0;hablar_largamente;1
unknown;a;negative;1.0;desconocido;1
unknown;v;neutral;1.0;simbolizar;1
unknown;a;negative;1.0;inestable;1
unknown;n;positive;1.0;preocupación;1
unknown;a;neutral;1.0;vívido;1
unknown;a;negative;1.0;doloroso;1
unknown;n;positive;1.0;elogio;1
unknown;a;negative;1.0;cruel;1
unknown;n;positive;1.0;orientación;1
unknown;v;neutral;1.0;recordar;1
unknown;v;neutral;1.0;andar;1
unknown;v;negative;1.0;vivir_con;1
unknown;a;neutral;1.0;gigantesco;1
unknown;n;positive;1.0;corazón;1
unknown;n;neutral;1.0;base_de_operaciones;1
unknown;n;positive;1.0;resistencia;1
unknown;a;positive;1.0;pequeño;1
unknown;v;positive;1.0;despojarse;1
unknown;v;neutral;1.0;descansar;1
unknown;adv;positive;1.0;verdaderamente;1
unknown;a;positive;1.0;gracioso;1
unknown;a;positive;1.0;cautivador;1
unknown;v;negative;1.0;reconvenir;1
unknown;v;negative;1.0;estigmatizar;1
unknown;n;neutral;1.0;agente_federal;1
unknown;v;positive;1.0;declarar;1
unknown;v;negative;1.0;poner_verde;1
unknown;a;neutral;1.0;corriente;1
unknown;a;neutral;1.0;fresco;1
unknown;a;positive;1.0;bello;1
unknown;adv;neutral;1.0;pronto;1
unknown;n;neutral;1.0;actitud;1
unknown;a;positive;1.0;perspicaz;1
unknown;n;neutral;1.0;pico;1
unknown;a;neutral;1.0;eterno;1
unknown;v;positive;1.0;lanzar;1
unknown;adv;negative;1.0;desgraciadamente;1
unknown;a;negative;1.0;ilegal;1
unknown;v;negative;1.0;lanzar_a_chorro;1
unknown;v;positive;1.0;capear;1
unknown;v;negative;1.0;denunciar;1
unknown;a;neutral;1.0;ártico;1
unknown;n;neutral;1.0;terreno;1
